id,store_name,store_id,year,month,instance,directory,machine_no
2571,Supercenter #2842,226,2018,8,3,C:\Users\paperspace\Documents\02 Imagery Collection\0226_Supercenter #2842\0226_08_2018_3.jpg,1
2572,Supercenter #2842,226,2016,10,0,C:\Users\paperspace\Documents\02 Imagery Collection\0226_Supercenter #2842\0226_10_2016.jpg,2
2573,Supercenter #2842,226,2013,11,0,C:\Users\paperspace\Documents\02 Imagery Collection\0226_Supercenter #2842\0226_11_2013.jpg,1
2574,Neighborhood Market #5603,227,2016,2,0,C:\Users\paperspace\Documents\02 Imagery Collection\0227_Neighborhood Market #5603\0227_02_2016.jpg,2
2575,Neighborhood Market #5603,227,2020,2,0,C:\Users\paperspace\Documents\02 Imagery Collection\0227_Neighborhood Market #5603\0227_02_2020.jpg,2
2576,Neighborhood Market #5603,227,2011,3,0,C:\Users\paperspace\Documents\02 Imagery Collection\0227_Neighborhood Market #5603\0227_03_2011.jpg,1
2577,Neighborhood Market #5603,227,2015,3,0,C:\Users\paperspace\Documents\02 Imagery Collection\0227_Neighborhood Market #5603\0227_03_2015.jpg,2
2578,Neighborhood Market #5603,227,2015,3,2,C:\Users\paperspace\Documents\02 Imagery Collection\0227_Neighborhood Market #5603\0227_03_2015_2.jpg,2
2579,Neighborhood Market #5603,227,2017,3,0,C:\Users\paperspace\Documents\02 Imagery Collection\0227_Neighborhood Market #5603\0227_03_2017.jpg,2
2580,Neighborhood Market #5603,227,2018,3,0,C:\Users\paperspace\Documents\02 Imagery Collection\0227_Neighborhood Market #5603\0227_03_2018.jpg,2
2581,Neighborhood Market #5603,227,2018,3,2,C:\Users\paperspace\Documents\02 Imagery Collection\0227_Neighborhood Market #5603\0227_03_2018_2.jpg,2
2582,Neighborhood Market #5603,227,2020,3,0,C:\Users\paperspace\Documents\02 Imagery Collection\0227_Neighborhood Market #5603\0227_03_2020.jpg,2
2583,Neighborhood Market #5603,227,2020,3,2,C:\Users\paperspace\Documents\02 Imagery Collection\0227_Neighborhood Market #5603\0227_03_2020_2.jpg,1
2584,Neighborhood Market #5603,227,2020,3,3,C:\Users\paperspace\Documents\02 Imagery Collection\0227_Neighborhood Market #5603\0227_03_2020_3.jpg,1
2585,Neighborhood Market #5603,227,2013,4,0,C:\Users\paperspace\Documents\02 Imagery Collection\0227_Neighborhood Market #5603\0227_04_2013.jpg,2
2586,Neighborhood Market #5603,227,2014,4,0,C:\Users\paperspace\Documents\02 Imagery Collection\0227_Neighborhood Market #5603\0227_04_2014.jpg,2
2587,Neighborhood Market #5603,227,2020,4,0,C:\Users\paperspace\Documents\02 Imagery Collection\0227_Neighborhood Market #5603\0227_04_2020.jpg,2
2588,Neighborhood Market #5603,227,2020,4,2,C:\Users\paperspace\Documents\02 Imagery Collection\0227_Neighborhood Market #5603\0227_04_2020_2.jpg,2
2589,Neighborhood Market #5603,227,2020,4,3,C:\Users\paperspace\Documents\02 Imagery Collection\0227_Neighborhood Market #5603\0227_04_2020_3.jpg,2
2590,Neighborhood Market #5603,227,2019,5,0,C:\Users\paperspace\Documents\02 Imagery Collection\0227_Neighborhood Market #5603\0227_05_2019.jpg,2
2591,Neighborhood Market #5603,227,2018,6,0,C:\Users\paperspace\Documents\02 Imagery Collection\0227_Neighborhood Market #5603\0227_06_2018.jpg,1
2592,Neighborhood Market #5603,227,2011,9,0,C:\Users\paperspace\Documents\02 Imagery Collection\0227_Neighborhood Market #5603\0227_09_2011.jpg,1
2593,Neighborhood Market #5603,227,2016,10,0,C:\Users\paperspace\Documents\02 Imagery Collection\0227_Neighborhood Market #5603\0227_10_2016.jpg,2
2594,Neighborhood Market #5603,227,2017,12,0,C:\Users\paperspace\Documents\02 Imagery Collection\0227_Neighborhood Market #5603\0227_12_2017.jpg,1
2595,Neighborhood Market #5603,227,2019,12,0,C:\Users\paperspace\Documents\02 Imagery Collection\0227_Neighborhood Market #5603\0227_12_2019.jpg,1
2596,Supercenter #4132,228,2016,2,0,C:\Users\paperspace\Documents\02 Imagery Collection\0228_Supercenter #4132\0228_02_2016.jpg,2
2597,Supercenter #4132,228,2020,2,0,C:\Users\paperspace\Documents\02 Imagery Collection\0228_Supercenter #4132\0228_02_2020.jpg,2
2598,Supercenter #4132,228,2017,3,0,C:\Users\paperspace\Documents\02 Imagery Collection\0228_Supercenter #4132\0228_03_2017.jpg,1
2599,Supercenter #4132,228,2018,3,0,C:\Users\paperspace\Documents\02 Imagery Collection\0228_Supercenter #4132\0228_03_2018.jpg,1
2600,Supercenter #4132,228,2018,3,2,C:\Users\paperspace\Documents\02 Imagery Collection\0228_Supercenter #4132\0228_03_2018_2.jpg,1
2601,Supercenter #4132,228,2020,3,0,C:\Users\paperspace\Documents\02 Imagery Collection\0228_Supercenter #4132\0228_03_2020.jpg,1
2602,Supercenter #4132,228,2020,3,2,C:\Users\paperspace\Documents\02 Imagery Collection\0228_Supercenter #4132\0228_03_2020_2.jpg,1
2603,Supercenter #4132,228,2020,3,3,C:\Users\paperspace\Documents\02 Imagery Collection\0228_Supercenter #4132\0228_03_2020_3.jpg,1
2604,Supercenter #4132,228,2020,4,0,C:\Users\paperspace\Documents\02 Imagery Collection\0228_Supercenter #4132\0228_04_2020.jpg,1
2605,Supercenter #4132,228,2020,4,2,C:\Users\paperspace\Documents\02 Imagery Collection\0228_Supercenter #4132\0228_04_2020_2.jpg,1
2606,Supercenter #4132,228,2019,5,0,C:\Users\paperspace\Documents\02 Imagery Collection\0228_Supercenter #4132\0228_05_2019.jpg,2
2607,Supercenter #4132,228,2020,5,0,C:\Users\paperspace\Documents\02 Imagery Collection\0228_Supercenter #4132\0228_05_2020.jpg,2
2608,Supercenter #4132,228,2018,6,0,C:\Users\paperspace\Documents\02 Imagery Collection\0228_Supercenter #4132\0228_06_2018.jpg,1
2609,Supercenter #4132,228,2016,10,0,C:\Users\paperspace\Documents\02 Imagery Collection\0228_Supercenter #4132\0228_10_2016.jpg,2
2610,Supercenter #4132,228,2017,12,0,C:\Users\paperspace\Documents\02 Imagery Collection\0228_Supercenter #4132\0228_12_2017.jpg,2
2611,Supercenter #4132,228,2019,12,0,C:\Users\paperspace\Documents\02 Imagery Collection\0228_Supercenter #4132\0228_12_2019.jpg,1
2612,Neighborhood Market #4169,229,2014,1,0,C:\Users\paperspace\Documents\02 Imagery Collection\0229_Neighborhood Market #4169\0229_01_2014.jpg,2
2613,Neighborhood Market #4169,229,2014,1,2,C:\Users\paperspace\Documents\02 Imagery Collection\0229_Neighborhood Market #4169\0229_01_2014_2.jpg,1
2614,Neighborhood Market #4169,229,2014,1,3,C:\Users\paperspace\Documents\02 Imagery Collection\0229_Neighborhood Market #4169\0229_01_2014_3.jpg,1
2615,Neighborhood Market #4169,229,2015,1,0,C:\Users\paperspace\Documents\02 Imagery Collection\0229_Neighborhood Market #4169\0229_01_2015.jpg,1
2616,Neighborhood Market #4169,229,2010,3,0,C:\Users\paperspace\Documents\02 Imagery Collection\0229_Neighborhood Market #4169\0229_03_2010.jpg,1
2617,Neighborhood Market #4169,229,2015,3,0,C:\Users\paperspace\Documents\02 Imagery Collection\0229_Neighborhood Market #4169\0229_03_2015.jpg,1
2618,Neighborhood Market #4169,229,2016,3,0,C:\Users\paperspace\Documents\02 Imagery Collection\0229_Neighborhood Market #4169\0229_03_2016.jpg,1
2619,Neighborhood Market #4169,229,2020,3,0,C:\Users\paperspace\Documents\02 Imagery Collection\0229_Neighborhood Market #4169\0229_03_2020.jpg,1
2620,Neighborhood Market #4169,229,2015,4,0,C:\Users\paperspace\Documents\02 Imagery Collection\0229_Neighborhood Market #4169\0229_04_2015.jpg,1
2621,Neighborhood Market #4169,229,2014,5,0,C:\Users\paperspace\Documents\02 Imagery Collection\0229_Neighborhood Market #4169\0229_05_2014.jpg,1
2622,Neighborhood Market #4169,229,2010,8,0,C:\Users\paperspace\Documents\02 Imagery Collection\0229_Neighborhood Market #4169\0229_08_2010.jpg,1
2623,Neighborhood Market #4169,229,2018,8,0,C:\Users\paperspace\Documents\02 Imagery Collection\0229_Neighborhood Market #4169\0229_08_2018.jpg,2
2624,Neighborhood Market #4169,229,2019,8,0,C:\Users\paperspace\Documents\02 Imagery Collection\0229_Neighborhood Market #4169\0229_08_2019.jpg,2
2625,Neighborhood Market #4169,229,2010,9,0,C:\Users\paperspace\Documents\02 Imagery Collection\0229_Neighborhood Market #4169\0229_09_2010.jpg,2
2626,Neighborhood Market #4169,229,2012,10,0,C:\Users\paperspace\Documents\02 Imagery Collection\0229_Neighborhood Market #4169\0229_10_2012.jpg,2
2627,Neighborhood Market #4169,229,2011,11,0,C:\Users\paperspace\Documents\02 Imagery Collection\0229_Neighborhood Market #4169\0229_11_2011.jpg,1
2628,Neighborhood Market #4169,229,2012,11,0,C:\Users\paperspace\Documents\02 Imagery Collection\0229_Neighborhood Market #4169\0229_11_2012.jpg,2
2629,Neighborhood Market #4169,229,2013,11,0,C:\Users\paperspace\Documents\02 Imagery Collection\0229_Neighborhood Market #4169\0229_11_2013.jpg,1
2630,Neighborhood Market #4169,229,2016,11,0,C:\Users\paperspace\Documents\02 Imagery Collection\0229_Neighborhood Market #4169\0229_11_2016.jpg,2
2631,Neighborhood Market #4169,229,2018,11,0,C:\Users\paperspace\Documents\02 Imagery Collection\0229_Neighborhood Market #4169\0229_11_2018.jpg,1
2632,Neighborhood Market #4169,229,2014,12,0,C:\Users\paperspace\Documents\02 Imagery Collection\0229_Neighborhood Market #4169\0229_12_2014.jpg,2
2633,Neighborhood Market #4169,229,2017,12,0,C:\Users\paperspace\Documents\02 Imagery Collection\0229_Neighborhood Market #4169\0229_12_2017.jpg,2
2634,Store #3524,230,2014,1,0,C:\Users\paperspace\Documents\02 Imagery Collection\0230_Store #3524\0230_01_2014.jpg,1
2635,Store #3524,230,2014,1,2,C:\Users\paperspace\Documents\02 Imagery Collection\0230_Store #3524\0230_01_2014_2.jpg,1
2636,Store #3524,230,2014,1,3,C:\Users\paperspace\Documents\02 Imagery Collection\0230_Store #3524\0230_01_2014_3.jpg,2
2637,Store #3524,230,2015,1,0,C:\Users\paperspace\Documents\02 Imagery Collection\0230_Store #3524\0230_01_2015.jpg,1
2638,Store #3524,230,2010,3,0,C:\Users\paperspace\Documents\02 Imagery Collection\0230_Store #3524\0230_03_2010.jpg,1
2639,Store #3524,230,2015,3,0,C:\Users\paperspace\Documents\02 Imagery Collection\0230_Store #3524\0230_03_2015.jpg,2
2640,Store #3524,230,2016,3,0,C:\Users\paperspace\Documents\02 Imagery Collection\0230_Store #3524\0230_03_2016.jpg,2
2641,Store #3524,230,2020,3,0,C:\Users\paperspace\Documents\02 Imagery Collection\0230_Store #3524\0230_03_2020.jpg,2
2642,Store #3524,230,2020,3,2,C:\Users\paperspace\Documents\02 Imagery Collection\0230_Store #3524\0230_03_2020_2.jpg,2
2643,Store #3524,230,2015,4,0,C:\Users\paperspace\Documents\02 Imagery Collection\0230_Store #3524\0230_04_2015.jpg,1
2644,Store #3524,230,2010,5,0,C:\Users\paperspace\Documents\02 Imagery Collection\0230_Store #3524\0230_05_2010.jpg,2
2645,Store #3524,230,2014,5,0,C:\Users\paperspace\Documents\02 Imagery Collection\0230_Store #3524\0230_05_2014.jpg,1
2646,Store #3524,230,2010,8,0,C:\Users\paperspace\Documents\02 Imagery Collection\0230_Store #3524\0230_08_2010.jpg,2
2647,Store #3524,230,2018,8,0,C:\Users\paperspace\Documents\02 Imagery Collection\0230_Store #3524\0230_08_2018.jpg,2
2648,Store #3524,230,2019,8,0,C:\Users\paperspace\Documents\02 Imagery Collection\0230_Store #3524\0230_08_2019.jpg,2
2649,Store #3524,230,2010,9,0,C:\Users\paperspace\Documents\02 Imagery Collection\0230_Store #3524\0230_09_2010.jpg,2
2650,Store #3524,230,2012,10,0,C:\Users\paperspace\Documents\02 Imagery Collection\0230_Store #3524\0230_10_2012.jpg,2
2651,Store #3524,230,2014,10,0,C:\Users\paperspace\Documents\02 Imagery Collection\0230_Store #3524\0230_10_2014.jpg,2
2652,Store #3524,230,2011,11,0,C:\Users\paperspace\Documents\02 Imagery Collection\0230_Store #3524\0230_11_2011.jpg,2
2653,Store #3524,230,2012,11,0,C:\Users\paperspace\Documents\02 Imagery Collection\0230_Store #3524\0230_11_2012.jpg,2
2654,Store #3524,230,2013,11,0,C:\Users\paperspace\Documents\02 Imagery Collection\0230_Store #3524\0230_11_2013.jpg,2
2655,Store #3524,230,2016,11,0,C:\Users\paperspace\Documents\02 Imagery Collection\0230_Store #3524\0230_11_2016.jpg,2
2656,Store #3524,230,2018,11,0,C:\Users\paperspace\Documents\02 Imagery Collection\0230_Store #3524\0230_11_2018.jpg,1
2657,Store #3524,230,2014,12,0,C:\Users\paperspace\Documents\02 Imagery Collection\0230_Store #3524\0230_12_2014.jpg,2
2658,Store #3524,230,2014,12,2,C:\Users\paperspace\Documents\02 Imagery Collection\0230_Store #3524\0230_12_2014_2.jpg,2
2659,Store #3524,230,2017,12,0,C:\Users\paperspace\Documents\02 Imagery Collection\0230_Store #3524\0230_12_2017.jpg,1
2660,Supercenter #2253,231,2014,1,0,C:\Users\paperspace\Documents\02 Imagery Collection\0231_Supercenter #2253\0231_01_2014.jpg,2
2661,Supercenter #2253,231,2014,1,2,C:\Users\paperspace\Documents\02 Imagery Collection\0231_Supercenter #2253\0231_01_2014_2.jpg,1
2662,Supercenter #2253,231,2014,1,3,C:\Users\paperspace\Documents\02 Imagery Collection\0231_Supercenter #2253\0231_01_2014_3.jpg,2
2663,Supercenter #2253,231,2015,1,0,C:\Users\paperspace\Documents\02 Imagery Collection\0231_Supercenter #2253\0231_01_2015.jpg,2
2664,Supercenter #2253,231,2010,3,0,C:\Users\paperspace\Documents\02 Imagery Collection\0231_Supercenter #2253\0231_03_2010.jpg,2
2665,Supercenter #2253,231,2015,3,0,C:\Users\paperspace\Documents\02 Imagery Collection\0231_Supercenter #2253\0231_03_2015.jpg,2
2666,Supercenter #2253,231,2016,3,0,C:\Users\paperspace\Documents\02 Imagery Collection\0231_Supercenter #2253\0231_03_2016.jpg,2
2667,Supercenter #2253,231,2020,3,0,C:\Users\paperspace\Documents\02 Imagery Collection\0231_Supercenter #2253\0231_03_2020.jpg,1
2668,Supercenter #2253,231,2015,4,0,C:\Users\paperspace\Documents\02 Imagery Collection\0231_Supercenter #2253\0231_04_2015.jpg,1
2669,Supercenter #2253,231,2014,5,0,C:\Users\paperspace\Documents\02 Imagery Collection\0231_Supercenter #2253\0231_05_2014.jpg,2
2670,Supercenter #2253,231,2010,8,0,C:\Users\paperspace\Documents\02 Imagery Collection\0231_Supercenter #2253\0231_08_2010.jpg,2
2671,Supercenter #2253,231,2018,8,0,C:\Users\paperspace\Documents\02 Imagery Collection\0231_Supercenter #2253\0231_08_2018.jpg,1
2672,Supercenter #2253,231,2019,8,0,C:\Users\paperspace\Documents\02 Imagery Collection\0231_Supercenter #2253\0231_08_2019.jpg,2
2673,Supercenter #2253,231,2010,9,0,C:\Users\paperspace\Documents\02 Imagery Collection\0231_Supercenter #2253\0231_09_2010.jpg,1
2674,Supercenter #2253,231,2012,10,0,C:\Users\paperspace\Documents\02 Imagery Collection\0231_Supercenter #2253\0231_10_2012.jpg,2
2675,Supercenter #2253,231,2011,11,0,C:\Users\paperspace\Documents\02 Imagery Collection\0231_Supercenter #2253\0231_11_2011.jpg,1
2676,Supercenter #2253,231,2012,11,0,C:\Users\paperspace\Documents\02 Imagery Collection\0231_Supercenter #2253\0231_11_2012.jpg,1
2677,Supercenter #2253,231,2013,11,0,C:\Users\paperspace\Documents\02 Imagery Collection\0231_Supercenter #2253\0231_11_2013.jpg,2
2678,Supercenter #2253,231,2016,11,0,C:\Users\paperspace\Documents\02 Imagery Collection\0231_Supercenter #2253\0231_11_2016.jpg,2
2679,Supercenter #2253,231,2018,11,0,C:\Users\paperspace\Documents\02 Imagery Collection\0231_Supercenter #2253\0231_11_2018.jpg,1
2680,Supercenter #2253,231,2014,12,0,C:\Users\paperspace\Documents\02 Imagery Collection\0231_Supercenter #2253\0231_12_2014.jpg,1
2681,Supercenter #2253,231,2017,12,0,C:\Users\paperspace\Documents\02 Imagery Collection\0231_Supercenter #2253\0231_12_2017.jpg,2
2682,Neighborhood Market #5683,232,2014,2,0,C:\Users\paperspace\Documents\02 Imagery Collection\0232_Neighborhood Market #5683\0232_02_2014.jpg,1
2683,Neighborhood Market #5683,232,2018,2,0,C:\Users\paperspace\Documents\02 Imagery Collection\0232_Neighborhood Market #5683\0232_02_2018.jpg,2
2684,Neighborhood Market #5683,232,2015,3,0,C:\Users\paperspace\Documents\02 Imagery Collection\0232_Neighborhood Market #5683\0232_03_2015.jpg,2
2685,Neighborhood Market #5683,232,2010,4,0,C:\Users\paperspace\Documents\02 Imagery Collection\0232_Neighborhood Market #5683\0232_04_2010.jpg,2
2686,Neighborhood Market #5683,232,2011,4,0,C:\Users\paperspace\Documents\02 Imagery Collection\0232_Neighborhood Market #5683\0232_04_2011.jpg,1
2687,Neighborhood Market #5683,232,2012,4,0,C:\Users\paperspace\Documents\02 Imagery Collection\0232_Neighborhood Market #5683\0232_04_2012.jpg,2
2688,Neighborhood Market #5683,232,2013,4,0,C:\Users\paperspace\Documents\02 Imagery Collection\0232_Neighborhood Market #5683\0232_04_2013.jpg,2
2689,Neighborhood Market #5683,232,2014,4,0,C:\Users\paperspace\Documents\02 Imagery Collection\0232_Neighborhood Market #5683\0232_04_2014.jpg,2
2690,Neighborhood Market #5683,232,2014,4,2,C:\Users\paperspace\Documents\02 Imagery Collection\0232_Neighborhood Market #5683\0232_04_2014_2.jpg,1
2691,Neighborhood Market #5683,232,2015,4,0,C:\Users\paperspace\Documents\02 Imagery Collection\0232_Neighborhood Market #5683\0232_04_2015.jpg,1
2692,Neighborhood Market #5683,232,2010,5,0,C:\Users\paperspace\Documents\02 Imagery Collection\0232_Neighborhood Market #5683\0232_05_2010.jpg,1
2693,Neighborhood Market #5683,232,2011,5,0,C:\Users\paperspace\Documents\02 Imagery Collection\0232_Neighborhood Market #5683\0232_05_2011.jpg,2
2694,Neighborhood Market #5683,232,2012,5,0,C:\Users\paperspace\Documents\02 Imagery Collection\0232_Neighborhood Market #5683\0232_05_2012.jpg,1
2695,Neighborhood Market #5683,232,2018,5,0,C:\Users\paperspace\Documents\02 Imagery Collection\0232_Neighborhood Market #5683\0232_05_2018.jpg,1
2696,Neighborhood Market #5683,232,2011,6,0,C:\Users\paperspace\Documents\02 Imagery Collection\0232_Neighborhood Market #5683\0232_06_2011.jpg,2
2697,Neighborhood Market #5683,232,2011,6,2,C:\Users\paperspace\Documents\02 Imagery Collection\0232_Neighborhood Market #5683\0232_06_2011_2.jpg,2
2698,Neighborhood Market #5683,232,2012,6,0,C:\Users\paperspace\Documents\02 Imagery Collection\0232_Neighborhood Market #5683\0232_06_2012.jpg,1
2699,Neighborhood Market #5683,232,2012,6,2,C:\Users\paperspace\Documents\02 Imagery Collection\0232_Neighborhood Market #5683\0232_06_2012_2.jpg,2
2700,Neighborhood Market #5683,232,2013,6,0,C:\Users\paperspace\Documents\02 Imagery Collection\0232_Neighborhood Market #5683\0232_06_2013.jpg,2
2701,Neighborhood Market #5683,232,2020,6,0,C:\Users\paperspace\Documents\02 Imagery Collection\0232_Neighborhood Market #5683\0232_06_2020.jpg,2
2702,Neighborhood Market #5683,232,2014,7,0,C:\Users\paperspace\Documents\02 Imagery Collection\0232_Neighborhood Market #5683\0232_07_2014.jpg,2
2703,Neighborhood Market #5683,232,2015,7,0,C:\Users\paperspace\Documents\02 Imagery Collection\0232_Neighborhood Market #5683\0232_07_2015.jpg,1
2704,Neighborhood Market #5683,232,2016,7,0,C:\Users\paperspace\Documents\02 Imagery Collection\0232_Neighborhood Market #5683\0232_07_2016.jpg,2
2705,Neighborhood Market #5683,232,2012,8,0,C:\Users\paperspace\Documents\02 Imagery Collection\0232_Neighborhood Market #5683\0232_08_2012.jpg,1
2706,Neighborhood Market #5683,232,2013,8,0,C:\Users\paperspace\Documents\02 Imagery Collection\0232_Neighborhood Market #5683\0232_08_2013.jpg,1
2707,Neighborhood Market #5683,232,2018,8,0,C:\Users\paperspace\Documents\02 Imagery Collection\0232_Neighborhood Market #5683\0232_08_2018.jpg,2
2708,Neighborhood Market #5683,232,2018,8,2,C:\Users\paperspace\Documents\02 Imagery Collection\0232_Neighborhood Market #5683\0232_08_2018_2.jpg,1
2709,Neighborhood Market #5683,232,2019,8,0,C:\Users\paperspace\Documents\02 Imagery Collection\0232_Neighborhood Market #5683\0232_08_2019.jpg,2
2710,Neighborhood Market #5683,232,2010,9,0,C:\Users\paperspace\Documents\02 Imagery Collection\0232_Neighborhood Market #5683\0232_09_2010.jpg,2
2711,Neighborhood Market #5683,232,2010,9,2,C:\Users\paperspace\Documents\02 Imagery Collection\0232_Neighborhood Market #5683\0232_09_2010_2.jpg,1
2712,Neighborhood Market #5683,232,2019,9,0,C:\Users\paperspace\Documents\02 Imagery Collection\0232_Neighborhood Market #5683\0232_09_2019.jpg,2
2713,Neighborhood Market #5683,232,2019,9,2,C:\Users\paperspace\Documents\02 Imagery Collection\0232_Neighborhood Market #5683\0232_09_2019_2.jpg,2
